classifier,num_bands,OA,AA,Kappa,classifier_time_sec,selected_bands,experiment,dataset,run,train_time_sec,model_size_mb
rf,15,0.9427304636985036,0.9715901429101022,0.9361665392064964,13.858968257904053,"[1, 20, 28, 32, 57, 58, 68, 97, 106, 128, 130, 139, 149, 188, 193]",exp1,Salinas,4,62.91645646095276,230.19
svc,15,0.9317384075374099,0.9712126207586983,0.9240078019811908,18.95456290245056,"[1, 20, 28, 32, 57, 58, 68, 97, 106, 128, 130, 139, 149, 188, 193]",exp1,Salinas,4,62.91645646095276,230.19
knn,15,0.8999630519120636,0.9466862082153413,0.88849492006501,0.9491376876831055,"[1, 20, 28, 32, 57, 58, 68, 97, 106, 128, 130, 139, 149, 188, 193]",exp1,Salinas,4,62.91645646095276,230.19
rf,20,0.9469794938111953,0.9736130213732342,0.9408979173418038,17.48324418067932,"[1, 6, 20, 28, 32, 57, 58, 68, 72, 94, 97, 106, 125, 128, 130, 139, 149, 182, 188, 193]",exp1,Salinas,4,62.91645646095276,230.19
svc,20,0.934047663033438,0.9726774278296223,0.9265888177299971,19.686832427978516,"[1, 6, 20, 28, 32, 57, 58, 68, 72, 94, 97, 106, 125, 128, 130, 139, 149, 182, 188, 193]",exp1,Salinas,4,62.91645646095276,230.19
knn,20,0.9033807500461851,0.9505097608075239,0.8923014871235416,1.6006669998168945,"[1, 6, 20, 28, 32, 57, 58, 68, 72, 94, 97, 106, 125, 128, 130, 139, 149, 182, 188, 193]",exp1,Salinas,4,62.91645646095276,230.19
rf,25,0.9487345279881766,0.9740414272939877,0.9428575656613307,20.612768411636353,"[1, 6, 20, 28, 32, 57, 58, 68, 72, 81, 94, 97, 106, 117, 123, 125, 128, 130, 139, 149, 161, 182, 188, 193, 203]",exp1,Salinas,4,62.91645646095276,230.19
svc,25,0.9370035100683539,0.9741735882535247,0.9298681826185741,21.074690580368042,"[1, 6, 20, 28, 32, 57, 58, 68, 72, 81, 94, 97, 106, 117, 123, 125, 128, 130, 139, 149, 161, 182, 188, 193, 203]",exp1,Salinas,4,62.91645646095276,230.19
knn,25,0.8944208387215962,0.9438780786438663,0.8823328052972441,1.7510290145874023,"[1, 6, 20, 28, 32, 57, 58, 68, 72, 81, 94, 97, 106, 117, 123, 125, 128, 130, 139, 149, 161, 182, 188, 193, 203]",exp1,Salinas,4,62.91645646095276,230.19
rf,30,0.9487345279881766,0.973701921630977,0.942850709266296,20.639454126358032,"[1, 6, 20, 28, 32, 57, 58, 68, 69, 72, 81, 94, 97, 106, 117, 123, 125, 128, 130, 139, 149, 161, 166, 168, 169, 182, 188, 193, 197, 203]",exp1,Salinas,4,62.91645646095276,230.19
svc,30,0.9367263994088306,0.9747024133231903,0.9295663236340339,22.57117223739624,"[1, 6, 20, 28, 32, 57, 58, 68, 69, 72, 81, 94, 97, 106, 117, 123, 125, 128, 130, 139, 149, 161, 166, 168, 169, 182, 188, 193, 197, 203]",exp1,Salinas,4,62.91645646095276,230.19
knn,30,0.896545353777942,0.9451592786951548,0.8846846331397507,1.6985535621643066,"[1, 6, 20, 28, 32, 57, 58, 68, 69, 72, 81, 94, 97, 106, 117, 123, 125, 128, 130, 139, 149, 161, 166, 168, 169, 182, 188, 193, 197, 203]",exp1,Salinas,4,62.91645646095276,230.19
